Unknown option: input
FLAG: 1
refSeqFile = /Volumes/web/spartina/project-oyster-oa/data/Cg-roslin/cgigas_uk_roslin_v1_genomic-mito.fa.
bamFileName = /Volumes/web/spartina/project-oyster-oa/Haws/BS-Snper/merged-sorted-deduplicated.bam.
snpFileName = /Volumes/web/spartina/project-oyster-oa/Haws/BS-Snper/SNP-candidates.txt.
methCgFileName = /Volumes/web/spartina/project-oyster-oa/Haws/BS-Snper/CpG-meth-info.tab.
methChgFileName = /Volumes/web/spartina/project-oyster-oa/Haws/BS-Snper/CHG-meth-info.tab.
methChhFileName = /Volumes/web/spartina/project-oyster-oa/Haws/BS-Snper/CHH-meth-info.tab.
vQualMin = 15.
nLayerMax = 1000.
vSnpRate = 0.100000.
vSnpPerBase = 0.020000.
mapqThr = 20.
Init chrome name-len array completed, total 647905321 bp of 237 chromosomes.
237 chromes loaded.
Init chrome name-idx hash table completed.
Init chrome seq array completed.
64000000 records have been dealed.
64100000 records have been dealed.
64200000 records have been dealed.
64300000 records have been dealed.
64400000 records have been dealed.
64500000 records have been dealed.
64600000 records have been dealed.
64700000 records have been dealed.
64800000 records have been dealed.
64900000 records have been dealed.
65000000 records have been dealed.
65100000 records have been dealed.
65200000 records have been dealed.
65300000 records have been dealed.
65400000 records have been dealed.
65500000 records have been dealed.
65600000 records have been dealed.
65700000 records have been dealed.
65800000 records have been dealed.
65900000 records have been dealed.
66000000 records have been dealed.
66100000 records have been dealed.
66200000 records have been dealed.
66300000 records have been dealed.
66400000 records have been dealed.
66500000 records have been dealed.
66600000 records have been dealed.
66700000 records have been dealed.
66800000 records have been dealed.
66900000 records have been dealed.
67000000 records have been dealed.
67100000 records have been dealed.
67200000 records have been dealed.
67300000 records have been dealed.
67400000 records have been dealed.
67500000 records have been dealed.
67600000 records have been dealed.
67700000 records have been dealed.
67800000 records have been dealed.
67900000 records have been dealed.
68000000 records have been dealed.
68100000 records have been dealed.
68200000 records have been dealed.
68300000 records have been dealed.
68400000 records have been dealed.
68500000 records have been dealed.
68600000 records have been dealed.
68700000 records have been dealed.
68800000 records have been dealed.
68900000 records have been dealed.
69000000 records have been dealed.
69100000 records have been dealed.
69200000 records have been dealed.
69300000 records have been dealed.
69400000 records have been dealed.
69500000 records have been dealed.
69600000 records have been dealed.
69700000 records have been dealed.
69800000 records have been dealed.
69900000 records have been dealed.
70000000 records have been dealed.
70100000 records have been dealed.
70200000 records have been dealed.
70300000 records have been dealed.
70400000 records have been dealed.
70500000 records have been dealed.
70600000 records have been dealed.
70700000 records have been dealed.
70800000 records have been dealed.
70900000 records have been dealed.
71000000 records have been dealed.
71100000 records have been dealed.
71200000 records have been dealed.
71300000 records have been dealed.
71400000 records have been dealed.
71500000 records have been dealed.
71600000 records have been dealed.
71700000 records have been dealed.
71800000 records have been dealed.
71900000 records have been dealed.
72000000 records have been dealed.
72100000 records have been dealed.
72200000 records have been dealed.
72300000 records have been dealed.
72400000 records have been dealed.
72500000 records have been dealed.
72600000 records have been dealed.
72700000 records have been dealed.
72800000 records have been dealed.
72900000 records have been dealed.
73000000 records have been dealed.
73100000 records have been dealed.
73200000 records have been dealed.
73300000 records have been dealed.
73400000 records have been dealed.
73500000 records have been dealed.
73600000 records have been dealed.
73700000 records have been dealed.
73800000 records have been dealed.
73900000 records have been dealed.
74000000 records have been dealed.
74100000 records have been dealed.
74200000 records have been dealed.
74300000 records have been dealed.
74400000 records have been dealed.
74500000 records have been dealed.
74600000 records have been dealed.
74700000 records have been dealed.
74800000 records have been dealed.
74900000 records have been dealed.
75000000 records have been dealed.
75100000 records have been dealed.
75200000 records have been dealed.
75300000 records have been dealed.
75400000 records have been dealed.
75500000 records have been dealed.
75600000 records have been dealed.
75700000 records have been dealed.
75800000 records have been dealed.
75900000 records have been dealed.
76000000 records have been dealed.
76100000 records have been dealed.
76200000 records have been dealed.
76300000 records have been dealed.
76400000 records have been dealed.
76500000 records have been dealed.
76600000 records have been dealed.
76700000 records have been dealed.
76800000 records have been dealed.
76900000 records have been dealed.
77000000 records have been dealed.
77100000 records have been dealed.
77200000 records have been dealed.
77300000 records have been dealed.
77400000 records have been dealed.
77500000 records have been dealed.
77600000 records have been dealed.
77700000 records have been dealed.
77800000 records have been dealed.
77900000 records have been dealed.
78000000 records have been dealed.
78100000 records have been dealed.
78200000 records have been dealed.
78300000 records have been dealed.
78400000 records have been dealed.
78500000 records have been dealed.
78600000 records have been dealed.
78700000 records have been dealed.
78800000 records have been dealed.
78900000 records have been dealed.
79000000 records have been dealed.
79100000 records have been dealed.
79200000 records have been dealed.
79300000 records have been dealed.
79400000 records have been dealed.
79500000 records have been dealed.
79600000 records have been dealed.
79700000 records have been dealed.
79800000 records have been dealed.
79900000 records have been dealed.
80000000 records have been dealed.
80100000 records have been dealed.
80200000 records have been dealed.
80300000 records have been dealed.
80400000 records have been dealed.
80500000 records have been dealed.
80600000 records have been dealed.
80700000 records have been dealed.
80800000 records have been dealed.
80900000 records have been dealed.
81000000 records have been dealed.
81100000 records have been dealed.
81200000 records have been dealed.
81300000 records have been dealed.
81400000 records have been dealed.
81500000 records have been dealed.
81600000 records have been dealed.
81700000 records have been dealed.
81800000 records have been dealed.
81900000 records have been dealed.
82000000 records have been dealed.
82100000 records have been dealed.
82200000 records have been dealed.
82300000 records have been dealed.
82400000 records have been dealed.
82500000 records have been dealed.
82600000 records have been dealed.
82700000 records have been dealed.
82800000 records have been dealed.
82900000 records have been dealed.
83000000 records have been dealed.
83100000 records have been dealed.
83200000 records have been dealed.
83300000 records have been dealed.
83400000 records have been dealed.
83500000 records have been dealed.
83600000 records have been dealed.
83700000 records have been dealed.
83800000 records have been dealed.
83900000 records have been dealed.
84000000 records have been dealed.
84100000 records have been dealed.
84200000 records have been dealed.
84300000 records have been dealed.
84400000 records have been dealed.
84500000 records have been dealed.
84600000 records have been dealed.
84700000 records have been dealed.
84800000 records have been dealed.
84900000 records have been dealed.
85000000 records have been dealed.
85100000 records have been dealed.
85200000 records have been dealed.
85300000 records have been dealed.
85400000 records have been dealed.
85500000 records have been dealed.
85600000 records have been dealed.
85700000 records have been dealed.
85800000 records have been dealed.
85900000 records have been dealed.
86000000 records have been dealed.
86100000 records have been dealed.
86200000 records have been dealed.
86300000 records have been dealed.
86400000 records have been dealed.
86500000 records have been dealed.
86600000 records have been dealed.
86700000 records have been dealed.
86800000 records have been dealed.
86900000 records have been dealed.
87000000 records have been dealed.
87100000 records have been dealed.
87200000 records have been dealed.
87300000 records have been dealed.
87400000 records have been dealed.
87500000 records have been dealed.
87600000 records have been dealed.
87700000 records have been dealed.
87800000 records have been dealed.
87900000 records have been dealed.
88000000 records have been dealed.
88100000 records have been dealed.
88200000 records have been dealed.
88300000 records have been dealed.
88400000 records have been dealed.
88500000 records have been dealed.
88600000 records have been dealed.
88700000 records have been dealed.
88800000 records have been dealed.
88900000 records have been dealed.
89000000 records have been dealed.
89100000 records have been dealed.
89200000 records have been dealed.
89300000 records have been dealed.
89400000 records have been dealed.
89500000 records have been dealed.
89600000 records have been dealed.
89700000 records have been dealed.
